Date,Cloud,Service,ResourceType,Team,Environment,CostCenter,Usage,Unit,UnitCost,DailyCost,TaggingStatus,TagStandard,HasRI,BusinessJustification
2023-04-28,AWS,S3,s3_standard,Marketing,Production,CC-MAR,210.71,GB-Month,0.0008,1.9815837808368337,compliant,v1.0,False,
2023-04-28,AWS,RDS,rds_t3.small,Marketing,Development,Untagged,24.0,Hours,0.034,9.797830916359901,partial,v1.0,False,
2023-04-28,AWS,EC2,t3.small,Finance,Production,Untagged,23.5,Hours,0.0208,5.834663354686233,partial,v1.0,False,
2023-04-28,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,19.485573844895534,untagged,v1.0,False,
2023-04-28,AWS,S3,s3_ia,Untagged,Untagged,Untagged,239.28,GB-Month,0.0004,1.210967866066954,untagged,v1.0,False,
2023-04-28,AWS,EC2,t3.large,Untagged,Untagged,Untagged,18.51,Hours,0.0832,18.384693966652847,untagged,v1.0,False,
2023-04-28,AWS,EC2,c5.2xlarge,DevOps,Development,CC-DEV,20.35,Hours,0.34,82.67607885602567,compliant,v1.0,False,
2023-04-28,AWS,S3,s3_standard,DevOps,Production,CC-DEV,218.35,GB-Month,0.0008,1.9815837808368337,compliant,v1.0,False,
2023-04-28,AWS,EC2,t3.medium,IT,Untagged,Untagged,22.89,Hours,0.0416,11.33906274589966,partial,v1.0,False,
2023-04-28,AWS,EC2,m5.large,IT,Development,CC-IT,21.15,Hours,0.096,24.219357321339082,compliant,v1.0,False,
2023-04-28,AWS,RDS,rds_t3.small,IT,Staging,Untagged,24.0,Hours,0.034,9.797830916359901,partial,v1.0,False,
2023-04-28,AWS,S3,s3_standard,IT,Production,CC-IT,252.57,GB-Month,0.0008,2.3118477443096395,compliant,v1.0,False,
2023-04-29,AWS,EC2,t3.large,Engineering,Production,Untagged,22.68,Hours,0.0832,22.56803750397505,partial,v1.0,False,
2023-04-29,AWS,EC2,m5.xlarge,Engineering,Production,Untagged,22.44,Hours,0.192,51.52117830175768,partial,v1.0,False,
2023-04-29,AWS,RDS,rds_m5.large,Engineering,Development,CC-ENG,24.0,Hours,0.188,53.94311403389159,compliant,v1.0,False,
2023-04-29,AWS,S3,s3_standard,Engineering,Development,Untagged,224.19,GB-Month,0.0008,2.091671768661102,partial,v1.0,False,
2023-04-29,AWS,EC2,p3.2xlarge,DataScience,Untagged,Untagged,20.25,Hours,3.06,741.0022460451517,partial,v1.0,False,
2023-04-29,AWS,EC2,m5.2xlarge,Untagged,Untagged,Untagged,23.37,Hours,0.384,107.33578812866183,untagged,v1.0,False,
2023-04-29,AWS,S3,s3_standard,DataScience,Development,CC-DAT,1174.31,GB-Month,0.0008,10.788622806778317,compliant,v1.0,False,
2023-04-29,AWS,S3,s3_glacier,DataScience,Development,CC-DAT,1052.63,GB-Month,0.0001,1.6513198173640282,compliant,v1.0,False,
2023-04-29,AWS,EC2,t3.medium,Marketing,Staging,CC-MAR,22.34,Hours,0.0416,11.118886770251123,compliant,v1.0,False,
2023-04-29,AWS,S3,s3_standard,Untagged,Untagged,Untagged,240.1,GB-Month,0.0008,2.201759756485371,untagged,v1.0,False,
2023-04-29,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,9.797830916359901,compliant,v1.0,False,
2023-04-29,AWS,EC2,t3.small,Finance,Untagged,Untagged,21.06,Hours,0.0208,5.28422341556489,partial,v1.0,False,
2023-04-29,AWS,RDS,rds_t3.medium,Finance,Development,Untagged,24.0,Hours,0.068,19.485573844895534,partial,v1.0,False,
2023-04-29,AWS,S3,s3_ia,Finance,Production,CC-FIN,245.18,GB-Month,0.0004,1.210967866066954,compliant,v1.0,False,
2023-04-29,AWS,EC2,t3.large,Untagged,Untagged,Untagged,19.81,Hours,0.0832,19.70574982054407,untagged,v1.0,False,
2023-04-29,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,21.48,Hours,0.34,87.29977434464496,partial,v1.0,False,
2023-04-29,AWS,S3,s3_standard,DevOps,Untagged,Untagged,229.6,GB-Month,0.0008,2.091671768661102,partial,v1.0,False,
2023-04-29,AWS,EC2,t3.medium,IT,Development,CC-IT,21.65,Hours,0.0416,10.788622806778317,compliant,v1.0,False,
2023-04-29,AWS,EC2,m5.large,IT,Untagged,Untagged,21.76,Hours,0.096,24.98997323610896,partial,v1.0,False,
2023-04-29,AWS,RDS,rds_t3.small,IT,Production,Untagged,24.0,Hours,0.034,9.797830916359901,partial,v1.0,False,
2023-04-29,AWS,S3,s3_standard,IT,Untagged,Untagged,219.83,GB-Month,0.0008,1.9815837808368337,partial,v1.0,False,
2023-04-30,AWS,EC2,t3.large,Engineering,Untagged,Untagged,23.09,Hours,0.0832,23.008389455272123,partial,v1.0,False,
2023-04-30,AWS,EC2,m5.xlarge,Engineering,Staging,CC-ENG,22.87,Hours,0.192,52.622058180000366,compliant,v1.0,False,
2023-04-30,AWS,RDS,rds_m5.large,Engineering,Production,CC-ENG,24.0,Hours,0.1222,35.11806811594167,compliant,v1.0,True,
2023-04-30,AWS,S3,s3_standard,Engineering,Production,Untagged,222.05,GB-Month,0.0008,2.091671768661102,partial,v1.0,True,
2023-04-30,AWS,EC2,p3.2xlarge,DataScience,Development,CC-DAT,23.58,Hours,3.06,863.750352469211,compliant,v1.0,False,
2023-04-30,AWS,EC2,m5.2xlarge,Untagged,Untagged,Untagged,23.73,Hours,0.384,109.09719593385013,untagged,v1.0,False,
2023-04-30,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1177.76,GB-Month,0.0008,10.788622806778317,untagged,v1.0,False,
2023-04-30,AWS,S3,s3_glacier,Untagged,Untagged,Untagged,1116.5,GB-Month,0.0001,1.7614078051882966,untagged,v1.0,False,
2023-04-30,AWS,EC2,t3.medium,Marketing,Production,CC-MAR,23.05,Hours,0.0416,11.449150733723929,compliant,v1.0,False,
2023-04-30,AWS,S3,s3_standard,Marketing,Production,Untagged,250.27,GB-Month,0.0008,2.3118477443096395,partial,v1.0,False,
2023-04-30,AWS,RDS,rds_t3.small,Marketing,Untagged,Untagged,24.0,Hours,0.034,9.797830916359901,partial,v1.0,False,
2023-04-30,AWS,EC2,t3.small,Finance,Production,CC-FIN,20.17,Hours,0.0135,3.3026396347280564,compliant,v1.0,True,
2023-04-30,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,19.485573844895534,untagged,v1.0,False,
2023-04-30,AWS,S3,s3_ia,Finance,Untagged,Untagged,234.86,GB-Month,0.0004,1.210967866066954,partial,v1.0,False,
2023-04-30,AWS,EC2,t3.large,Untagged,Untagged,Untagged,21.91,Hours,0.0832,21.79742158920517,untagged,v1.0,False,
2023-04-30,AWS,EC2,c5.2xlarge,Untagged,Untagged,Untagged,18.8,Hours,0.34,76.51115153786664,untagged,v1.0,False,
2023-04-30,AWS,S3,s3_standard,DevOps,Development,CC-DEV,253.3,GB-Month,0.0008,2.3118477443096395,compliant,v1.0,False,
2023-04-30,AWS,EC2,t3.medium,IT,Development,Untagged,21.42,Hours,0.0416,10.678534818954049,partial,v1.0,False,
2023-04-30,AWS,EC2,m5.large,Untagged,Untagged,Untagged,20.19,Hours,0.096,23.22856543092066,untagged,v1.0,False,
2023-04-30,AWS,RDS,rds_t3.small,IT,Production,Untagged,24.0,Hours,0.034,9.797830916359901,partial,v1.0,False,
2023-04-30,AWS,S3,s3_standard,Untagged,Untagged,Untagged,250.59,GB-Month,0.0008,2.3118477443096395,untagged,v1.0,False,
2023-05-01,AWS,EC2,t3.large,Untagged,Untagged,Untagged,22.26,Hours,0.0832,25.540413175230302,untagged,v1.0,False,
2023-05-01,AWS,EC2,m5.xlarge,Engineering,Production,Untagged,21.59,Hours,0.192,57.13566568079538,partial,v1.0,False,
2023-05-01,AWS,RDS,rds_m5.large,Engineering,Production,CC-ENG,24.0,Hours,0.188,62.199713120711735,compliant,v1.0,False,
2023-05-01,AWS,S3,s3_standard,Untagged,Untagged,Untagged,249.77,GB-Month,0.0008,2.642111707782445,untagged,v1.0,False,
2023-05-01,AWS,EC2,p3.2xlarge,Untagged,Untagged,Untagged,21.1,Hours,3.06,889.4008536322657,untagged,v1.0,False,
2023-05-01,AWS,EC2,m5.2xlarge,DataScience,Development,Untagged,20.44,Hours,0.384,108.10640404343171,partial,v1.0,False,
2023-05-01,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1224.57,GB-Month,0.0008,12.990382563263688,partial,v1.0,False,
2023-05-01,AWS,S3,s3_glacier,DataScience,Production,Untagged,1276.49,GB-Month,0.0001,2.3118477443096395,partial,v1.0,False,
2023-05-01,AWS,EC2,t3.medium,Marketing,Untagged,Untagged,23.19,Hours,0.0416,13.320646526736494,partial,v1.0,False,
2023-05-01,AWS,S3,s3_standard,Marketing,Untagged,Untagged,220.2,GB-Month,0.0008,2.3118477443096395,partial,v1.0,False,
2023-05-01,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,11.228974758075392,compliant,v1.0,False,
2023-05-01,AWS,EC2,t3.small,Finance,Untagged,Untagged,23.27,Hours,0.0208,6.7153672572803815,partial,v1.0,False,
2023-05-01,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,22.457949516150784,untagged,v1.0,False,
2023-05-01,AWS,S3,s3_ia,Finance,Untagged,Untagged,245.16,GB-Month,0.0004,1.4311438417154911,partial,v1.0,False,
2023-05-01,AWS,EC2,t3.large,DevOps,Production,Untagged,20.07,Hours,0.0832,23.008389455272123,partial,v1.0,False,
2023-05-01,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,20.54,Hours,0.34,96.21690135841071,partial,v1.0,False,
2023-05-01,AWS,S3,s3_standard,Untagged,Untagged,Untagged,229.0,GB-Month,0.0008,2.421935732133908,untagged,v1.0,False,
2023-05-01,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,21.66,Hours,0.0416,12.439942624142345,untagged,v1.0,False,
2023-05-01,AWS,EC2,m5.large,IT,Production,CC-IT,22.12,Hours,0.096,29.283404761255433,compliant,v1.0,False,
2023-05-01,AWS,RDS,rds_t3.small,IT,Untagged,Untagged,24.0,Hours,0.034,11.228974758075392,partial,v1.0,False,
2023-05-01,AWS,S3,s3_standard,IT,Production,Untagged,231.73,GB-Month,0.0008,2.421935732133908,partial,v1.0,False,
2023-05-02,AWS,EC2,t3.large,Engineering,Production,Untagged,23.27,Hours,0.0832,26.751381041297257,partial,v1.0,False,
2023-05-02,AWS,EC2,m5.xlarge,Engineering,Production,CC-ENG,21.19,Hours,0.192,56.03478580255269,compliant,v1.0,False,
2023-05-02,AWS,RDS,rds_m5.large,Engineering,Untagged,Untagged,24.0,Hours,0.188,62.199713120711735,partial,v1.0,False,
2023-05-02,AWS,S3,s3_standard,Untagged,Untagged,Untagged,250.02,GB-Month,0.0008,2.642111707782445,untagged,v1.0,False,
2023-05-02,AWS,EC2,p3.2xlarge,DataScience,Untagged,Untagged,21.6,Hours,3.06,911.3083632092951,partial,v1.0,False,
2023-05-02,AWS,EC2,m5.2xlarge,DataScience,Untagged,Untagged,23.62,Hours,0.384,125.05995416836906,partial,v1.0,False,
2023-05-02,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1205.88,GB-Month,0.0008,12.770206587615151,partial,v1.0,False,
2023-05-02,AWS,S3,s3_glacier,DataScience,Untagged,Untagged,1249.13,GB-Month,0.0001,2.3118477443096395,partial,v1.0,False,
2023-05-02,AWS,EC2,t3.medium,Marketing,Development,Untagged,22.81,Hours,0.0416,13.100470551087957,partial,v1.0,False,
2023-05-02,AWS,S3,s3_standard,Marketing,Production,CC-MAR,237.97,GB-Month,0.0008,2.5320237199581768,compliant,v1.0,False,
2023-05-02,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,11.228974758075392,compliant,v1.0,False,
2023-05-02,AWS,EC2,t3.small,Finance,Untagged,Untagged,23.04,Hours,0.0208,6.605279269456113,partial,v1.0,False,
2023-05-02,AWS,RDS,rds_t3.medium,Finance,Production,CC-FIN,24.0,Hours,0.068,22.457949516150784,compliant,v1.0,False,
2023-05-02,AWS,S3,s3_ia,Untagged,Untagged,Untagged,228.42,GB-Month,0.0004,1.3210558538912225,untagged,v1.0,False,
2023-05-02,AWS,EC2,t3.large,DevOps,Production,Untagged,21.65,Hours,0.0832,24.87988524828469,partial,v1.0,False,
2023-05-02,AWS,EC2,c5.2xlarge,DevOps,Production,CC-DEV,18.99,Hours,0.34,89.06118214983326,compliant,v1.0,False,
2023-05-02,AWS,S3,s3_standard,DevOps,Untagged,Untagged,237.73,GB-Month,0.0008,2.5320237199581768,partial,v1.0,False,
2023-05-02,AWS,EC2,t3.medium,IT,Development,CC-IT,21.5,Hours,0.0416,12.329854636318078,compliant,v1.0,False,
2023-05-02,AWS,EC2,m5.large,IT,Production,CC-IT,20.07,Hours,0.096,26.53120506564872,compliant,v1.0,False,
2023-05-02,AWS,RDS,rds_t3.small,IT,Development,CC-IT,24.0,Hours,0.034,11.228974758075392,compliant,v1.0,False,
2023-05-02,AWS,S3,s3_standard,IT,Production,CC-IT,255.13,GB-Month,0.0008,2.7521996956067136,compliant,v1.0,False,
2023-05-03,AWS,EC2,t3.large,Engineering,Staging,Untagged,21.57,Hours,0.0832,24.76979726046042,partial,v1.0,False,
2023-05-03,AWS,EC2,m5.xlarge,Engineering,Development,CC-ENG,23.33,Hours,0.192,61.869449157238925,compliant,v1.0,False,
2023-05-03,AWS,RDS,rds_m5.large,Engineering,Production,Untagged,24.0,Hours,0.188,62.309801108536,partial,v1.0,False,
2023-05-03,AWS,S3,s3_standard,Engineering,Development,CC-ENG,218.5,GB-Month,0.0008,2.3118477443096395,compliant,v1.0,False,
2023-05-03,AWS,EC2,p3.2xlarge,DataScience,Production,CC-DAT,22.43,Hours,3.06,947.1970472400067,compliant,v1.0,False,
2023-05-03,AWS,EC2,m5.2xlarge,DataScience,Production,CC-DAT,20.49,Hours,0.384,108.54675599472878,compliant,v1.0,False,
2023-05-03,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1253.44,GB-Month,0.0008,13.210558538912226,untagged,v1.0,False,
2023-05-03,AWS,S3,s3_glacier,DataScience,Untagged,Untagged,1051.33,GB-Month,0.0001,1.9815837808368337,partial,v1.0,False,
2023-05-03,AWS,EC2,t3.medium,Marketing,Production,Untagged,21.77,Hours,0.027,8.146511098995873,partial,v1.0,True,
2023-05-03,AWS,S3,s3_standard,Untagged,Untagged,Untagged,240.29,GB-Month,0.0008,2.5320237199581768,untagged,v1.0,True,
2023-05-03,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,11.228974758075392,compliant,v1.0,False,
2023-05-03,AWS,EC2,t3.small,Finance,Production,CC-FIN,22.56,Hours,0.0208,6.495191281631844,compliant,v1.0,False,
2023-05-03,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,22.56803750397505,untagged,v1.0,False,
2023-05-03,AWS,S3,s3_ia,Finance,Production,CC-FIN,225.78,GB-Month,0.0004,1.3210558538912225,compliant,v1.0,False,
2023-05-03,AWS,EC2,t3.large,DevOps,Production,CC-DEV,20.3,Hours,0.0832,23.338653418744933,compliant,v1.0,False,
2023-05-03,AWS,EC2,c5.2xlarge,DevOps,Staging,Untagged,21.48,Hours,0.34,100.73050885920573,partial,v1.0,False,
2023-05-03,AWS,S3,s3_standard,DevOps,Production,CC-DEV,226.49,GB-Month,0.0008,2.421935732133908,compliant,v1.0,False,
2023-05-03,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,21.54,Hours,0.0416,12.329854636318078,untagged,v1.0,False,
2023-05-03,AWS,EC2,m5.large,Untagged,Untagged,Untagged,23.88,Hours,0.0624,20.58645372313822,untagged,v1.0,True,
2023-05-03,AWS,RDS,rds_t3.small,IT,Production,Untagged,24.0,Hours,0.034,11.228974758075392,partial,v1.0,False,
2023-05-03,AWS,S3,s3_standard,Untagged,Untagged,Untagged,213.13,GB-Month,0.0008,2.201759756485371,untagged,v1.0,False,
2023-05-04,AWS,EC2,t3.large,Untagged,Untagged,Untagged,20.29,Hours,0.0832,23.338653418744933,untagged,v1.0,False,
2023-05-04,AWS,EC2,m5.xlarge,Engineering,Development,Untagged,23.72,Hours,0.192,62.86024104765734,partial,v1.0,False,
2023-05-04,AWS,RDS,rds_m5.large,Engineering,Untagged,Untagged,24.0,Hours,0.188,62.309801108536,partial,v1.0,False,
2023-05-04,AWS,S3,s3_standard,Engineering,Production,CC-ENG,248.71,GB-Month,0.0008,2.642111707782445,compliant,v1.0,False,
2023-05-04,AWS,EC2,p3.2xlarge,DataScience,Untagged,Untagged,20.4,Hours,3.06,862.2091206396711,partial,v1.0,False,
2023-05-04,AWS,EC2,m5.2xlarge,Untagged,Untagged,Untagged,23.26,Hours,0.384,123.40863435100505,untagged,v1.0,False,
2023-05-04,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1092.54,GB-Month,0.0008,11.559238721548198,untagged,v1.0,False,
2023-05-04,AWS,S3,s3_glacier,DataScience,Production,CC-DAT,1285.05,GB-Month,0.0001,2.3118477443096395,compliant,v1.0,False,
2023-05-04,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,23.43,Hours,0.0416,13.430734514560763,untagged,v1.0,False,
2023-05-04,AWS,S3,s3_standard,Marketing,Production,CC-MAR,226.94,GB-Month,0.0008,2.421935732133908,compliant,v1.0,False,
2023-05-04,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.0221,7.3758951842259926,compliant,v1.0,True,
2023-05-04,AWS,EC2,t3.small,Untagged,Untagged,Untagged,20.93,Hours,0.0208,6.0548393303347705,untagged,v1.0,False,
2023-05-04,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,22.56803750397505,untagged,v1.0,False,
2023-05-04,AWS,S3,s3_ia,Finance,Production,Untagged,218.01,GB-Month,0.0004,1.210967866066954,partial,v1.0,False,
2023-05-04,AWS,EC2,t3.large,Untagged,Untagged,Untagged,21.89,Hours,0.0832,25.100061223933228,untagged,v1.0,False,
2023-05-04,AWS,EC2,c5.2xlarge,DevOps,Production,Untagged,20.8,Hours,0.34,97.75813318795048,partial,v1.0,False,
2023-05-04,AWS,S3,s3_standard,DevOps,Production,CC-DEV,222.53,GB-Month,0.0008,2.3118477443096395,compliant,v1.0,False,
2023-05-04,AWS,EC2,t3.medium,IT,Production,CC-IT,23.61,Hours,0.027,8.807039025941483,compliant,v1.0,True,
2023-05-04,AWS,EC2,m5.large,IT,Development,Untagged,21.38,Hours,0.096,28.402700858661284,partial,v1.0,False,
2023-05-04,AWS,RDS,rds_t3.small,IT,Untagged,Untagged,24.0,Hours,0.034,11.228974758075392,partial,v1.0,False,
2023-05-04,AWS,S3,s3_standard,IT,Untagged,Untagged,219.96,GB-Month,0.0008,2.3118477443096395,partial,v1.0,False,
2023-05-05,AWS,EC2,t3.large,Engineering,Untagged,Untagged,21.25,Hours,0.0832,24.43953329698762,partial,v1.0,False,
2023-05-05,AWS,EC2,m5.xlarge,Engineering,Development,CC-ENG,21.64,Hours,0.192,57.46592964426818,compliant,v1.0,False,
2023-05-05,AWS,RDS,rds_m5.large,Untagged,Untagged,Untagged,24.0,Hours,0.188,62.419889096360265,untagged,v1.0,False,
2023-05-05,AWS,S3,s3_standard,Untagged,Untagged,Untagged,224.93,GB-Month,0.0008,2.421935732133908,untagged,v1.0,False,
2023-05-05,AWS,EC2,p3.2xlarge,DataScience,Development,CC-DAT,22.49,Hours,3.06,951.4904787651531,compliant,v1.0,False,
2023-05-05,AWS,EC2,m5.2xlarge,DataScience,Production,Untagged,21.29,Hours,0.384,113.06036349552379,partial,v1.0,False,
2023-05-05,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1054.19,GB-Month,0.0008,11.118886770251123,partial,v1.0,False,
2023-05-05,AWS,S3,s3_glacier,Untagged,Untagged,Untagged,1177.66,GB-Month,0.0001,2.201759756485371,untagged,v1.0,False,
2023-05-05,AWS,EC2,t3.medium,Marketing,Development,Untagged,21.6,Hours,0.0416,12.439942624142345,partial,v1.0,False,
2023-05-05,AWS,S3,s3_standard,Marketing,Production,Untagged,243.06,GB-Month,0.0008,2.5320237199581768,partial,v1.0,False,
2023-05-05,AWS,RDS,rds_t3.small,Untagged,Untagged,Untagged,24.0,Hours,0.034,11.228974758075392,untagged,v1.0,False,
2023-05-05,AWS,EC2,t3.small,Untagged,Untagged,Untagged,20.21,Hours,0.0135,3.7429915860251306,untagged,v1.0,True,
2023-05-05,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,22.56803750397505,untagged,v1.0,False,
2023-05-05,AWS,S3,s3_ia,Untagged,Untagged,Untagged,256.75,GB-Month,0.0004,1.4311438417154911,untagged,v1.0,False,
2023-05-05,AWS,EC2,t3.large,Untagged,Untagged,Untagged,20.41,Hours,0.0832,23.448741406569198,untagged,v1.0,False,
2023-05-05,AWS,EC2,c5.2xlarge,Untagged,Untagged,Untagged,20.47,Hours,0.34,96.21690135841071,untagged,v1.0,False,
2023-05-05,AWS,S3,s3_standard,DevOps,Staging,CC-DEV,251.32,GB-Month,0.0008,2.642111707782445,compliant,v1.0,False,
2023-05-05,AWS,EC2,t3.medium,IT,Production,Untagged,22.57,Hours,0.0416,12.990382563263688,partial,v1.0,False,
2023-05-05,AWS,EC2,m5.large,Untagged,Untagged,Untagged,21.88,Hours,0.096,29.063228785606896,untagged,v1.0,False,
2023-05-05,AWS,RDS,rds_t3.small,IT,Untagged,Untagged,24.0,Hours,0.034,11.228974758075392,partial,v1.0,False,
2023-05-05,AWS,S3,s3_standard,IT,Production,CC-IT,257.13,GB-Month,0.0008,2.7521996956067136,compliant,v1.0,False,
2023-05-06,AWS,EC2,t3.large,Engineering,Staging,Untagged,20.12,Hours,0.0832,23.118477443096396,partial,v1.0,False,
2023-05-06,AWS,EC2,m5.xlarge,Untagged,Untagged,Untagged,20.65,Hours,0.192,54.82381793648574,untagged,v1.0,False,
2023-05-06,AWS,RDS,rds_m5.large,Engineering,Production,Untagged,24.0,Hours,0.188,62.419889096360265,partial,v1.0,False,
2023-05-06,AWS,S3,s3_standard,Engineering,Untagged,Untagged,247.83,GB-Month,0.0008,2.642111707782445,partial,v1.0,False,
2023-05-06,AWS,EC2,p3.2xlarge,DataScience,Production,CC-DAT,20.66,Hours,3.06,874.6490632638137,compliant,v1.0,False,
2023-05-06,AWS,EC2,m5.2xlarge,DataScience,Production,CC-DAT,23.09,Hours,0.384,122.63801843623517,compliant,v1.0,False,
2023-05-06,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1192.01,GB-Month,0.0008,12.660118599790882,untagged,v1.0,False,
2023-05-06,AWS,S3,s3_glacier,Untagged,Untagged,Untagged,1094.55,GB-Month,0.0001,1.9815837808368337,untagged,v1.0,False,
2023-05-06,AWS,EC2,t3.medium,Marketing,Production,CC-MAR,22.68,Hours,0.0416,13.100470551087957,compliant,v1.0,False,
2023-05-06,AWS,S3,s3_standard,Marketing,Staging,CC-MAR,225.54,GB-Month,0.0008,2.421935732133908,compliant,v1.0,False,
2023-05-06,AWS,RDS,rds_t3.small,Untagged,Untagged,Untagged,24.0,Hours,0.034,11.33906274589966,untagged,v1.0,False,
2023-05-06,AWS,EC2,t3.small,Finance,Production,CC-FIN,20.48,Hours,0.0208,5.944751342510502,compliant,v1.0,False,
2023-05-06,AWS,RDS,rds_t3.medium,Finance,Production,CC-FIN,24.0,Hours,0.068,22.56803750397505,compliant,v1.0,False,
2023-05-06,AWS,S3,s3_ia,Finance,Production,CC-FIN,247.8,GB-Month,0.0004,1.4311438417154911,compliant,v1.0,False,
2023-05-06,AWS,EC2,t3.large,Untagged,Untagged,Untagged,18.48,Hours,0.0832,21.24698165008383,untagged,v1.0,False,
2023-05-06,AWS,EC2,c5.2xlarge,DevOps,Development,Untagged,19.62,Hours,0.34,92.25373379673705,partial,v1.0,False,
2023-05-06,AWS,S3,s3_standard,DevOps,Development,CC-DEV,230.81,GB-Month,0.0008,2.421935732133908,compliant,v1.0,False,
2023-05-06,AWS,EC2,t3.medium,IT,Production,Untagged,20.87,Hours,0.0416,11.999590672845272,partial,v1.0,False,
2023-05-06,AWS,EC2,m5.large,Untagged,Untagged,Untagged,20.98,Hours,0.096,27.85226091953994,untagged,v1.0,False,
2023-05-06,AWS,RDS,rds_t3.small,IT,Production,CC-IT,24.0,Hours,0.0221,7.3758951842259926,compliant,v1.0,True,
2023-05-06,AWS,S3,s3_standard,IT,Production,Untagged,224.68,GB-Month,0.0008,2.421935732133908,partial,v1.0,True,
2023-05-07,AWS,EC2,t3.large,Engineering,Untagged,Untagged,20.26,Hours,0.0832,23.338653418744933,partial,v1.0,False,
2023-05-07,AWS,EC2,m5.xlarge,Engineering,Production,CC-ENG,23.12,Hours,0.192,61.42909720594185,compliant,v1.0,False,
2023-05-07,AWS,RDS,rds_m5.large,Untagged,Untagged,Untagged,24.0,Hours,0.188,62.52997708418453,untagged,v1.0,False,
2023-05-07,AWS,S3,s3_standard,Untagged,Untagged,Untagged,254.2,GB-Month,0.0008,2.7521996956067136,untagged,v1.0,False,
2023-05-07,AWS,EC2,p3.2xlarge,DataScience,Production,CC-DAT,23.99,Hours,3.06,1016.5524795692958,compliant,v1.0,False,
2023-05-07,AWS,EC2,m5.2xlarge,DataScience,Staging,CC-DAT,20.92,Hours,0.2496,72.32780800054444,compliant,v1.0,True,
2023-05-07,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1259.58,GB-Month,0.0008,13.320646526736494,untagged,v1.0,True,
2023-05-07,AWS,S3,s3_glacier,Untagged,Untagged,Untagged,1164.6,GB-Month,0.0001,2.201759756485371,untagged,v1.0,True,
2023-05-07,AWS,EC2,t3.medium,Marketing,Production,CC-MAR,20.31,Hours,0.0416,11.669326709372466,compliant,v1.0,False,
2023-05-07,AWS,S3,s3_standard,Untagged,Untagged,Untagged,248.23,GB-Month,0.0008,2.642111707782445,untagged,v1.0,False,
2023-05-07,AWS,RDS,rds_t3.small,Untagged,Untagged,Untagged,24.0,Hours,0.034,11.33906274589966,untagged,v1.0,False,
2023-05-07,AWS,EC2,t3.small,Untagged,Untagged,Untagged,20.96,Hours,0.0208,6.0548393303347705,untagged,v1.0,False,
2023-05-07,AWS,RDS,rds_t3.medium,Finance,Production,Untagged,24.0,Hours,0.068,22.56803750397505,partial,v1.0,False,
2023-05-07,AWS,S3,s3_ia,Finance,Development,Untagged,213.38,GB-Month,0.0004,1.210967866066954,partial,v1.0,False,
2023-05-07,AWS,EC2,t3.large,DevOps,Staging,CC-DEV,21.91,Hours,0.0832,25.210149211757496,compliant,v1.0,False,
2023-05-07,AWS,EC2,c5.2xlarge,DevOps,Production,CC-DEV,19.54,Hours,0.34,92.0335578210885,compliant,v1.0,False,
2023-05-07,AWS,S3,s3_standard,DevOps,Untagged,Untagged,252.24,GB-Month,0.0008,2.642111707782445,partial,v1.0,False,
2023-05-07,AWS,EC2,t3.medium,IT,Untagged,Untagged,21.28,Hours,0.0416,12.21976664849381,partial,v1.0,False,
2023-05-07,AWS,EC2,m5.large,IT,Untagged,Untagged,23.67,Hours,0.096,31.485164517740802,partial,v1.0,False,
2023-05-07,AWS,RDS,rds_t3.small,Untagged,Untagged,Untagged,24.0,Hours,0.034,11.33906274589966,untagged,v1.0,False,
2023-05-07,AWS,S3,s3_standard,IT,Production,CC-IT,224.0,GB-Month,0.0008,2.421935732133908,compliant,v1.0,False,
2023-05-08,AWS,EC2,t3.large,Engineering,Staging,CC-ENG,20.4,Hours,0.0832,23.55882939439347,compliant,v1.0,False,
